fPeak,pLow,pMid,pHigh,pKurtosis,qMean,qVar,qSkewness,qKurtosis,qPeak2Peak,qCrest,qRMS,qMAD,qCSRange,LeakFault,BlockingFault,BearingFault,LeakFlag,BlockingFlag,BearingFlag,CombinedFlag
48.02686203,304.254494,547.0039165,210.9364984,39.73509934,36.33485275,52.11180227,-2.350419591,9.011056901,42.61118905,1.224797013,37.04443192,4.813523205,43602.37066,1.00E-09,0.53,0,0,1,0,2
47.96630037,84.59069822,213.0494741,165.5337535,325.3311258,37.26187754,22.24774746,-1.71793414,7.009883359,29.62764868,1.180934541,37.55897684,3.502583128,44715.43445,1.00E-09,0.65,0,0,1,0,2
47.96630037,66.07172715,232.1087298,164.4738436,200.3311258,37.24152711,22.28481232,-1.685610345,6.903655558,29.57637439,1.201036212,37.53928074,3.513788106,44691.45921,1.00E-09,0.65,0,0,1,0,2
47.96630037,19.13255209,112.1249089,116.7514399,24.00662252,37.75153009,13.91383881,-1.020252176,4.191002103,22.78649407,1.173127285,37.93521158,3.004485753,45300.72704,1.00E-09,0.74,0,0,1,0,2
47.96630037,49.93999298,185.2295735,159.3738317,458.6092715,37.4453212,18.15252035,-1.418047038,5.839115089,25.37604286,1.176765303,37.68672824,3.282767666,44936.55151,1.00E-09,0.68,0,0,1,0,2
48.02686203,114.9777422,306.9550256,163.2739564,215.2317881,37.03910595,27.90066462,-1.951487845,7.850117872,31.88724404,1.184172766,37.4135377,3.783492804,44448.34133,1.00E-09,0.62,0,0,1,0,2
47.96630037,114.5155435,307.5289646,173.0780772,468.5430464,37.07537978,27.40366217,-1.985112542,8.011985198,30.5529995,1.176741595,37.44281814,3.74842474,44493.25481,1.00E-09,0.62,0,0,1,0,2
47.96630037,37.30294176,153.2986457,129.3369049,38.90728477,37.65493249,15.82840115,-1.172682538,4.778896752,23.47471572,1.168287803,37.86435213,3.160623892,45183.30217,1.00E-09,0.71,0,0,1,0,2
47.90573871,34.34985094,151.3415204,146.2515772,38.90728477,37.64078176,15.6294742,-1.212011863,4.811627206,23.84715991,1.174835057,37.84765399,3.126452972,45170.57465,1.00E-09,0.71,0,0,1,0,2
95.74945055,5.470948682,91.39067429,94.09120056,441.2251656,38.0123145,11.30459128,-0.683059158,2.785352152,18.10802115,1.169544598,38.16059791,2.802611575,45614.81149,1.00E-09,0.8,0,0,0,0,0
48.02686203,298.7841851,542.6255236,202.6135843,476.8211921,36.30585101,52.51149381,-2.346581632,9.051030273,41.56284065,1.212751386,37.02138015,4.838727739,43569.55022,1.00E-09,0.53,0,0,1,0,2
95.74945055,8.312224036,98.62331777,92.8307595,38.0794702,38.04663994,11.53432291,-0.6636383,2.862856401,18.89104921,1.174265276,38.19779483,2.824270763,45655.99405,1.00E-09,0.8,0,0,0,0,0
48.02686203,256.7273785,485.067493,169.6329982,299.6688742,36.59534913,42.26606043,-2.262641831,8.835561838,39.88242916,1.225453638,37.16786846,4.425035742,43916.66223,1.00E-09,0.56,0,0,1,0,2
48.08742369,310.428341,554.3103555,194.3142629,200.3311258,36.29417104,51.8692268,-2.34187092,8.988081509,41.419079,1.201345796,37.00125525,4.811652993,43555.49261,1.00E-09,0.53,0,0,1,0,2
48.02686203,174.3510205,380.7157008,158.6816836,310.4304636,36.86618993,33.97114515,-2.125266522,8.507533587,35.40650809,1.192515625,37.32370319,4.071719824,44239.91209,1.00E-09,0.59,0,0,1,0,2
95.74945055,7.989397747,90.40331575,81.02011397,10.7615894,37.98482591,11.50698718,-0.702913651,2.937819206,18.98950053,1.171550191,38.1358677,2.820844356,45580.64268,1.00E-09,0.8,0,0,0,0,0
47.96630037,19.06022595,107.5904682,111.3702632,262.4172185,37.7896664,13.99554761,-1.021508566,4.136271372,21.18714102,1.148001318,37.97423839,3.015938533,45347.51768,1.00E-09,0.74,0,0,1,0,2
47.96630037,36.50767125,151.3454146,142.9656625,350.1655629,37.62582396,15.78244849,-1.244334187,5.207656288,23.92923026,1.160701029,37.83479795,3.141161687,45152.6547,1.00E-09,0.71,0,0,1,0,2
47.96630037,117.4345968,293.0613702,171.7797387,169.7019868,37.09296156,27.40322461,-1.970127545,8.031043215,32.5687463,1.169033067,37.46022163,3.763998977,44513.31475,1.00E-09,0.62,0,0,1,0,2
95.74945055,12.58206073,112.9805479,109.6848215,398.1788079,37.89632097,12.64683958,-0.804729655,3.373796364,20.07839151,1.170421781,38.06267795,2.909094804,45475.72477,1.00E-09,0.77,0,0,1,0,2
95.74945055,6.849372085,97.55216045,90.20182951,166.3907285,37.99318763,11.75981467,-0.697320432,2.938291581,18.87434491,1.161107501,38.14750751,2.860643847,45590.74521,1.00E-09,0.8,0,0,0,0,0
47.96630037,173.1606755,401.4143973,170.5383736,348.5099338,36.90652033,34.0875821,-2.099322372,8.419163939,35.30636204,1.190290041,37.36509658,4.100362098,44289.03317,1.00E-09,0.59,0,0,1,0,2
95.81001221,15.54543649,112.8602615,93.56136383,233.4437086,37.931032,12.56698541,-0.879679332,3.526616734,20.88390435,1.173429769,38.09619023,2.901022264,45518.33389,1.00E-09,0.77,0,0,1,0,2
48.02686203,120.8505079,285.3241056,157.3410453,364.2384106,37.083151,27.18326791,-1.930359182,7.752977147,31.6550371,1.188238776,37.44757298,3.749644649,44500.14951,1.00E-09,0.62,0,0,1,0,2
47.96630037,62.54373531,186.8878847,148.5324341,431.2913907,37.50484649,18.09702936,-1.384922655,5.681237635,25.35782975,1.173465069,37.74513838,3.287976034,45006.19671,1.00E-09,0.68,0,0,1,0,2
47.96630037,168.1957421,402.6778262,163.0784294,455.2980132,36.84654103,33.79032598,-2.146317921,8.537133468,36.47712513,1.211955518,37.30187363,4.064781377,44216.5869,1.00E-09,0.59,0,0,1,0,2
47.96630037,184.2083011,383.1671161,147.5270654,201.986755,36.86738701,34.09479417,-2.141497024,8.548963837,34.75223557,1.181633118,37.32654057,4.082413184,44240.42382,1.00E-09,0.59,0,0,1,0,2
48.08742369,289.8273947,596.2775172,211.0224974,300.4966887,36.30151432,52.25626768,-2.349000573,9.03572059,42.58923532,1.219500478,37.01368259,4.827774953,43563.26474,1.00E-09,0.53,0,0,1,0,2
48.02686203,228.3559907,467.1748091,169.1132596,405.6291391,36.58949514,42.12079705,-2.317099353,9.105506204,38.51288825,1.216882576,37.16015178,4.381059239,43909.83632,1.00E-09,0.56,0,0,1,0,2
47.96630037,45.94077051,153.0261324,134.3307537,39.73509934,37.67234307,15.83442627,-1.169440599,4.80913121,23.61181585,1.161125122,37.88174592,3.151170497,45207.65987,1.00E-09,0.71,0,0,1,0,2
48.02686203,114.7091328,309.5573043,176.4579911,278.1456954,37.09130035,27.91703179,-1.965244239,7.950080876,31.64910136,1.195814256,37.46542871,3.779503306,44509.0798,1.00E-09,0.62,0,0,1,0,2
95.81001221,8.966546312,93.60264233,85.84802792,338.5761589,37.99268047,11.4354835,-0.637644841,2.721003912,17.97412703,1.165232673,38.14275464,2.828012007,45590.29691,1.00E-09,0.8,0,0,0,0,0
95.81001221,16.42536667,102.5644894,93.34502536,286.4238411,37.89671006,12.00383897,-0.77573839,3.284461471,19.28755119,1.165128483,38.05462492,2.854935682,45476.50122,1.00E-09,0.77,0,0,1,0,2
95.74945055,5.558179964,98.96542314,96.72753734,10.7615894,37.97652744,11.874835,-0.704264622,2.84054298,18.70718651,1.170919066,38.13242169,2.874232979,45572.2082,1.00E-09,0.8,0,0,0,0,0
48.02686203,190.4226545,412.4569459,153.855106,56.29139073,36.86393033,34.41481153,-2.132834462,8.498241797,36.52136408,1.215559266,37.32740971,4.111693397,44239.4356,1.00E-09,0.59,0,0,1,0,2
47.96630037,76.87412671,227.8365736,170.1903259,136.589404,37.30402992,23.08373342,-1.682583179,6.757284298,29.41315406,1.197048566,37.61190186,3.585872825,44766.19983,1.00E-09,0.65,0,0,1,0,2
47.96630037,50.31204654,185.0842768,143.3088525,280.6291391,37.49062931,18.29038019,-1.473825564,5.989374956,26.56152346,1.170789988,37.73357175,3.297549746,44988.21175,1.00E-09,0.68,0,0,1,0,2
48.08742369,281.2382254,570.7666945,199.8811023,235.0993377,36.32540816,51.80249536,-2.375998234,9.107997296,42.01058682,1.232081667,37.03099567,4.771470623,43591.31694,1.00E-09,0.53,0,0,1,0,2
48.02686203,108.2580233,284.6318105,169.4318175,397.3509934,37.06419354,26.98892808,-1.953043131,7.879877124,33.04865623,1.228759461,37.42620604,3.726298232,44478.05219,1.00E-09,0.62,0,0,1,0,2
48.02686203,118.5655441,308.0286834,193.6976223,169.7019868,37.05227853,27.46626492,-1.982170724,8.112493377,31.640108,1.174247207,37.42077952,3.770953403,44463.87773,1.00E-09,0.62,0,0,1,0,2
48.02686203,237.7997708,491.1473305,184.982651,427.9801325,36.54036398,42.51405066,-2.260492591,8.936937191,39.15943245,1.200865216,37.11706954,4.461584078,43852.21938,1.00E-09,0.56,0,0,1,0,2
48.02686203,258.0123832,498.459073,174.2558891,88.57615894,36.54620823,42.70829357,-2.276734567,8.995002868,39.19136299,1.206067829,37.12543695,4.421086091,43858.81581,1.00E-09,0.56,0,0,1,0,2
95.81001221,5.37577644,95.22691446,83.01338869,290.5629139,37.99640971,11.41368282,-0.67160415,2.786333359,19.05407701,1.181324432,38.14618369,2.819536508,45594.90685,1.00E-09,0.8,0,0,0,0,0
47.96630037,73.00387838,234.16017,171.2319526,24.00662252,37.3123039,22.98701753,-1.709178268,6.984147611,29.71509447,1.183924667,37.61882374,3.556130248,44775.42503,1.00E-09,0.65,0,0,1,0,2
95.81001221,12.83791956,93.86439417,95.74208677,313.7417219,37.88374095,12.35329586,-0.804997377,3.459939976,21.09575998,1.158192886,38.04629862,2.87732907,45460.55622,1.00E-09,0.77,0,0,1,0,2
47.90573871,20.31409937,118.7058101,117.3460807,245.0331126,37.77598781,13.81445542,-0.977136807,4.016616224,21.28687683,1.173894126,37.95824295,2.997483238,45330.74897,1.00E-09,0.74,0,0,1,0,2
48.02686203,260.3286578,482.7495166,172.4524696,467.7152318,36.57174657,42.19330567,-2.279990884,8.933492809,38.8859847,1.206582808,37.14365115,4.402738047,43890.00255,1.00E-09,0.56,0,0,1,0,2
95.74945055,4.486893269,93.65391009,86.48977996,451.1589404,38.01386026,11.50444881,-0.643659656,2.749635481,17.31989368,1.157430574,38.16475392,2.817867592,45616.33529,1.00E-09,0.8,0,0,0,0,0
47.96630037,54.27594999,196.9329279,147.1052609,345.1986755,37.45752214,18.54602886,-1.440933863,5.933631115,27.02199198,1.171000479,37.70406545,3.309431072,44948.89802,1.00E-09,0.68,0,0,1,0,2
95.81001221,16.80435265,95.60176559,106.29917,194.5364238,37.91587282,12.65862715,-0.865648702,3.579815001,19.90094541,1.164466902,38.08229903,2.900659791,45498.54424,1.00E-09,0.77,0,0,1,0,2
48.08742369,308.7967647,549.3016601,193.3656264,88.57615894,36.31901756,51.81413171,-2.367127754,9.120930166,42.6246825,1.227778634,37.02488387,4.790573412,43587.44545,1.00E-09,0.53,0,0,1,0,2
47.96630037,192.9967407,380.8564688,156.4466417,310.4304636,36.86956705,34.02420408,-2.160001126,8.693353572,34.69436227,1.191173113,37.32774905,4.056999327,44247.10438,1.00E-09,0.59,0,0,1,0,2
48.02686203,74.12482298,240.7742699,167.5242754,389.0728477,37.22499386,22.58732447,-1.680582706,6.800310596,28.80371137,1.195359536,37.52690615,3.554244784,44672.10874,1.00E-09,0.65,0,0,1,0,2
95.87057387,8.947816443,97.37581546,81.03276883,387.4172185,38.02469489,11.70032702,-0.671628237,2.771557483,19.53071507,1.192557165,38.17810899,2.85703151,45631.67949,1.00E-09,0.8,0,0,0,0,0
95.81001221,8.172845555,103.0931441,95.55905002,371.6887417,37.97388343,11.65791371,-0.692778734,2.907765499,19.17193232,1.165670015,38.12694625,2.82424622,45567.38311,1.00E-09,0.8,0,0,0,0,0
47.96630037,62.25371961,188.8133602,168.1365774,299.6688742,37.51713194,18.27876532,-1.494038039,6.101250441,26.62330486,1.176189889,37.75975019,3.256178687,45021.31299,1.00E-09,0.68,0,0,1,0,2
95.81001221,6.412983674,92.50220754,89.76406357,492.5496689,38.01616329,11.51825142,-0.678566835,2.813715505,18.10188976,1.149845899,38.16722851,2.823301955,45619.022,1.00E-09,0.8,0,0,0,0,0
47.96630037,121.3136323,279.1652698,159.8789318,218.5430464,37.04874339,27.17754947,-1.963605938,7.939366509,31.6612387,1.192824913,37.41342416,3.758945146,44460.42412,1.00E-09,0.62,0,0,1,0,2
95.74945055,8.372944704,93.28313207,99.33397212,294.7019868,37.98454928,11.83667047,-0.678369297,2.846099784,19.92043884,1.165437302,38.13991084,2.883215342,45580.92692,1.00E-09,0.8,0,0,0,0,0
95.81001221,8.586228487,89.42456382,83.32511653,417.218543,38.01487353,11.49798187,-0.720915059,2.990058305,18.81095288,1.166948772,38.16567853,2.806450556,45616.41286,1.00E-09,0.8,0,0,0,0,0
47.96630037,68.95941042,230.3164897,162.3768913,298.013245,37.25866293,22.33086255,-1.699637796,6.920301144,29.27240609,1.182854163,37.55689327,3.521669924,44710.99859,1.00E-09,0.65,0,0,1,0,2
95.81001221,8.154941734,89.32279439,84.59964052,119.205298,37.97023129,11.86829764,-0.629179582,2.670084193,18.18983881,1.153954068,38.12606562,2.88745468,45562.28357,1.00E-09,0.8,0,0,0,0,0
48.02686203,243.4073539,495.4146554,179.0318513,298.8410596,36.54089479,42.12684892,-2.287218797,9.000887003,38.57177483,1.211097654,37.11238021,4.411959946,43850.88957,1.00E-09,0.56,0,0,1,0,2
48.02686203,240.2409069,459.4971463,178.9200229,491.7218543,36.5634205,41.72634211,-2.260385328,8.901822507,38.36426111,1.22222671,37.12917072,4.40288329,43877.59918,1.00E-09,0.56,0,0,1,0,2
48.02686203,175.4606285,371.6012747,157.012924,199.5033113,36.85236065,33.01416904,-2.125536156,8.466561042,34.50341557,1.184314331,37.29722732,4.011699483,44224.71839,1.00E-09,0.59,0,0,1,0,2
95.81001221,9.342277278,94.70608772,83.59940725,213.5761589,37.94468141,11.54049977,-0.713100034,2.925461876,18.45652468,1.158996323,38.09632184,2.829529848,45532.4533,1.00E-09,0.8,0,0,0,0,0
95.81001221,14.98281614,110.7613533,103.5592171,217.7152318,37.9179429,12.74965192,-0.804739275,3.344302853,19.90559907,1.1683141,38.08555408,2.933801015,45502.42519,1.00E-09,0.77,0,0,1,0,2
47.96630037,113.0700707,289.8595712,156.9166746,470.1986755,37.05635256,27.42328994,-1.93089024,7.717887991,30.74712486,1.178265478,37.42423975,3.768921593,44467.37665,1.00E-09,0.62,0,0,1,0,2
48.02686203,66.7389957,224.6613644,165.7352088,383.2781457,37.3309834,22.69455915,-1.680515745,6.820748162,30.55714667,1.184090586,37.63346894,3.549433366,44796.50382,1.00E-09,0.65,0,0,1,0,2
48.02686203,297.0315691,594.0830752,189.228588,446.192053,36.28025114,52.64501577,-2.370891918,9.128247882,41.7268733,1.212134616,36.99807838,4.796824378,43537.47843,1.00E-09,0.53,0,0,1,0,2
48.02686203,103.0675443,291.391344,156.5572884,403.1456954,37.09350344,27.34033305,-1.950021773,7.934905719,31.22214648,1.182158284,37.45991946,3.742219869,44512.76073,1.00E-09,0.62,0,0,1,0,2
48.02686203,236.3697649,509.319713,187.3204951,282.2847682,36.59261771,42.64568589,-2.319425391,9.227398394,39.23339854,1.191409626,37.17028179,4.391070247,43913.06059,1.00E-09,0.56,0,0,1,0,2
47.90573871,52.09930033,178.8566477,145.1850548,229.3046358,37.43596251,18.30307726,-1.393891787,5.685383092,26.07548984,1.166669445,37.67942577,3.293034524,44923.54015,1.00E-09,0.68,0,0,1,0,2
47.90573871,49.43391865,181.10838,166.4866817,387.4172185,37.5029581,18.44325175,-1.452438914,5.998865983,26.18509294,1.183574672,37.74784446,3.289798017,45004.27089,1.00E-09,0.68,0,0,1,0,2
48.08742369,237.1894733,474.9147837,180.3379802,324.5033113,36.51899623,42.05433595,-2.280228954,8.975372006,39.29121133,1.203498518,37.08984235,4.414394354,43823.16703,1.00E-09,0.56,0,0,1,0,2
95.81001221,7.517527572,83.15199182,93.3166978,309.602649,38.02011908,11.54881086,-0.701102551,2.871625288,19.44304516,1.161273234,38.17156861,2.8331486,45624.58366,1.00E-09,0.8,0,0,0,0,0
95.81001221,8.23792845,85.1461035,87.52375772,468.5430464,38.01474176,11.33466923,-0.697688553,2.970711103,19.26896459,1.162572032,38.16340948,2.783151826,45617.48796,1.00E-09,0.8,0,0,0,0,0
95.81001221,14.59270022,92.79219271,102.9109115,401.4900662,37.84102156,12.68683471,-0.794715428,3.32452334,20.36841057,1.167999059,38.00814628,2.92252584,45409.42588,1.00E-09,0.77,0,0,1,0,2
95.81001221,11.39081839,95.96567573,101.2660019,245.0331126,37.92533828,12.69402687,-0.819277317,3.49909478,20.41804922,1.177687405,38.0921874,2.908111844,45509.75595,1.00E-09,0.77,0,0,1,0,2
47.96630037,36.9027703,146.0009767,141.5372456,231.7880795,37.64505608,15.73879404,-1.225248159,5.067067344,23.26361402,1.170501731,37.85334776,3.109645528,45176.22589,1.00E-09,0.71,0,0,1,0,2
48.02686203,261.8428291,492.4839536,185.6533407,239.2384106,36.57866543,42.34654559,-2.245646692,8.772099384,39.19473638,1.216516607,37.15252415,4.446974765,43897.54553,1.00E-09,0.56,0,0,1,0,2
48.02686203,233.0032936,498.4554281,172.4032836,240.0662252,36.57939085,42.27143684,-2.241989484,8.823242497,38.61460142,1.199565904,37.1522284,4.453022757,43896.80673,1.00E-09,0.56,0,0,1,0,2
95.81001221,8.582443358,92.77937123,82.41803795,314.5695364,38.02860002,11.46194539,-0.686845281,2.876483937,17.67757091,1.150029507,38.17887926,2.81918877,45634.82643,1.00E-09,0.8,0,0,0,0,0
47.90573871,32.75389303,145.6465806,145.6650948,293.0463576,37.65122644,15.35544911,-1.184325762,4.855755117,23.4546993,1.181299032,37.85442531,3.090467749,45182.97092,1.00E-09,0.71,0,0,1,0,2
47.96630037,74.49424797,200.5852154,175.6855398,420.5298013,37.29942753,22.47454229,-1.780678779,7.306979992,29.29795351,1.181568185,37.59924365,3.5269922,44761.07247,1.00E-09,0.65,0,0,1,0,2
47.96630037,50.99091102,186.6591431,161.8141535,150.6622517,37.53416665,18.52304096,-1.476092791,6.118927306,27.43327862,1.182284389,37.77990583,3.294912953,45042.12068,1.00E-09,0.68,0,0,1,0,2
48.02686203,119.1438258,282.8558351,156.9376308,379.1390728,37.04863924,27.22797227,-1.937459994,7.818983688,31.09641135,1.184108358,37.41399431,3.754281447,44458.71093,1.00E-09,0.62,0,0,1,0,2
95.81001221,10.83510541,93.30512067,82.13382034,230.9602649,37.99817101,11.44290765,-0.646342018,2.852650967,18.95046955,1.16812605,38.14832081,2.800097601,45596.93411,1.00E-09,0.8,0,0,0,0,0
47.96630037,119.5887451,302.9721883,174.3311075,148.1788079,37.08044173,27.38404121,-1.952717393,7.982218295,35.0748719,1.204581616,37.44756867,3.759583531,44498.83075,1.00E-09,0.62,0,0,1,0,2
47.90573871,21.27535686,115.4407662,116.6492721,414.7350993,37.75865646,13.89920605,-1.041693221,4.294638517,23.56962417,1.19064529,37.94211078,2.976776175,45311.32929,1.00E-09,0.74,0,0,1,0,2
47.96630037,49.55427033,174.5702205,159.4949313,295.5298013,37.44960899,17.9253895,-1.429231717,5.868487827,26.51602284,1.18539172,37.6879779,3.257375498,44939.45626,1.00E-09,0.68,0,0,1,0,2
95.74945055,7.346054559,83.26733337,78.61209717,357.615894,38.02977355,11.6542822,-0.666204723,2.780769073,18.00977733,1.15067376,38.1825648,2.860376682,45636.23577,1.00E-09,0.8,0,0,0,0,0
48.08742369,299.5351977,570.578062,190.0600845,39.73509934,36.26370195,52.12866006,-2.350471762,9.035101535,42.49041424,1.226669827,36.97487437,4.81666624,43519.67558,1.00E-09,0.53,0,0,1,0,2
95.81001221,16.13497456,92.31614233,98.97405028,441.2251656,37.94353507,12.51163677,-0.84105295,3.463227866,20.28692331,1.165619542,38.10791352,2.890901156,45530.88902,1.00E-09,0.77,0,0,1,0,2
95.87057387,14.77689394,102.0451043,99.83242199,247.5165563,37.91331969,12.67210629,-0.862052534,3.537953032,20.77232626,1.170531905,38.07993389,2.918254963,45495.76515,1.00E-09,0.77,0,0,1,0,2
47.96630037,35.62488668,147.5883194,122.3683426,328.6423841,37.61722884,15.2259714,-1.158392176,4.841686324,23.5069198,1.176807211,37.81890003,3.096734904,45140.80955,1.00E-09,0.71,0,0,1,0,2
95.81001221,12.94567941,96.20682962,94.7414847,262.4172185,37.89112196,12.75032884,-0.872544537,3.7229331,21.87216138,1.176904568,38.05886015,2.920802471,45469.19303,1.00E-09,0.77,0,0,1,0,2
47.90573871,46.0465768,187.167978,151.7012036,306.2913907,37.49269897,18.37788887,-1.424670572,5.806555614,27.00882368,1.175595124,37.7367866,3.298101648,44991.83065,1.00E-09,0.68,0,0,1,0,2
95.81001221,6.249704506,102.0827498,85.1843788,409.7682119,37.97950994,11.42725328,-0.64300482,2.699151508,18.39086796,1.164643206,38.12952811,2.834648065,45576.16587,1.00E-09,0.8,0,0,0,0,0
47.96630037,32.34932705,149.6933992,145.9093832,135.7615894,37.62768671,15.71582731,-1.208612458,4.970594691,24.1270419,1.175703012,37.83577076,3.124598252,45155.58063,1.00E-09,0.71,0,0,1,0,2
48.08742369,308.1176452,559.7622925,219.2447375,375.8278146,36.29270291,52.18169974,-2.352058548,9.03587757,41.07193366,1.201648354,37.00403404,4.822049502,43555.037,1.00E-09,0.53,0,0,1,0,2
48.02686203,302.9816853,572.4356278,187.8986742,478.4768212,36.37010095,52.11096078,-2.353339459,9.035606854,42.14064255,1.202813502,37.07899425,4.810465832,43645.86012,1.00E-09,0.53,0,0,1,0,2
95.81001221,5.675030468,88.0589122,96.9610829,287.2516556,37.9946446,11.21294872,-0.725372494,2.987615534,18.73901498,1.150077205,38.14179637,2.796011971,45593.22624,1.00E-09,0.8,0,0,0,0,0
48.02686203,175.2879005,373.2674374,138.9791469,233.4437086,36.8902713,33.18449113,-2.095950171,8.288375061,33.77748604,1.180442597,37.33696528,4.048124676,44269.91907,1.00E-09,0.59,0,0,1,0,2
47.90573871,23.61163856,123.6570509,101.1561448,438.7417219,37.78286489,13.84128025,-1.010244415,4.161096091,23.44121424,1.181525932,37.96544,2.983877492,45341.13572,1.00E-09,0.74,0,0,1,0,2
47.96630037,46.27797456,180.7101908,159.6885339,484.2715232,37.46163928,18.11042368,-1.420023847,5.82710937,26.76889011,1.187137213,37.70238403,3.279027041,44955.17287,1.00E-09,0.68,0,0,1,0,2
47.96630037,56.41755073,238.3225151,161.9505688,325.3311258,37.26426578,22.64490509,-1.770435781,7.270165228,30.90815896,1.197339768,37.5666282,3.51254739,44715.89338,1.00E-09,0.65,0,0,1,0,2
48.08742369,280.5309602,541.1918026,183.4428994,56.29139073,36.30500085,51.99675979,-2.359079497,9.133920342,43.68441269,1.228122397,37.01359955,4.775804449,43568.96806,1.00E-09,0.53,0,0,1,0,2
47.90573871,51.00113909,169.2675902,143.9391496,182.1192053,37.51283033,18.35998035,-1.37407287,5.645553703,26.5266392,1.183869954,37.75655085,3.320426239,45013.44832,1.00E-09,0.68,0,0,1,0,2
95.81001221,7.680467262,89.84953869,84.56186992,372.5165563,38.03227301,11.65971912,-0.653701247,2.745683173,18.60114295,1.166435105,38.18512539,2.860160349,45637.63078,1.00E-09,0.8,0,0,0,0,0
48.08742369,300.5273451,550.2549973,185.5222368,56.29139073,36.30058387,52.04306327,-2.346709553,9.059347749,41.05272729,1.200696864,37.00989218,4.811553143,43562.74762,1.00E-09,0.53,0,0,1,0,2
47.96630037,35.40647576,150.3824578,145.6017734,471.0264901,37.69969624,15.75122829,-1.23224026,5.102299506,25.30400736,1.18694452,37.90785156,3.120823442,45239.37541,1.00E-09,0.71,0,0,1,0,2
48.02686203,183.3223105,412.6019921,146.0321024,435.4304636,36.87646025,33.42189867,-2.086267998,8.330259027,34.61300307,1.186774421,37.32649717,4.07295861,44252.25069,1.00E-09,0.59,0,0,1,0,2
47.96630037,113.7554252,284.9400742,158.9254574,477.6490066,37.07497319,27.11115053,-1.893258173,7.650109443,31.65806758,1.180910352,37.43851245,3.779218428,44492.49469,1.00E-09,0.62,0,0,1,0,2
48.02686203,69.39708166,223.5878265,167.7784433,324.5033113,37.25440461,22.43010681,-1.748227322,7.047048661,28.03548347,1.175058727,37.55398905,3.481776114,44706.89088,1.00E-09,0.65,0,0,1,0,2
48.02686203,104.8027331,296.5883951,169.1465434,397.3509934,37.08429781,27.42905543,-1.955871453,7.942247565,33.48001138,1.205904244,37.45198741,3.755713974,44502.95315,1.00E-09,0.62,0,0,1,0,2
48.02686203,118.9173248,302.067635,168.4684465,408.1125828,37.09411068,27.36350559,-1.980502127,8.081674969,30.99891051,1.165403956,37.46082979,3.782102755,44513.95438,1.00E-09,0.62,0,0,1,0,2
95.74945055,14.54191814,107.1886012,102.5394161,377.4834437,37.92820362,12.94245956,-0.863157128,3.467103723,20.64772575,1.183363256,38.09829804,2.957707527,45513.55021,1.00E-09,0.77,0,0,1,0,2
95.81001221,13.90512267,93.94009873,100.9777112,348.5099338,37.95032115,12.446041,-0.853075992,3.522038389,20.02105813,1.169755597,38.11381053,2.863205765,45541.14712,1.00E-09,0.77,0,0,1,0,2
48.02686203,273.2799451,535.5900107,202.0666085,201.986755,36.28735093,51.85230437,-2.370473955,9.174301683,41.78816725,1.20519627,36.99433696,4.796382453,43546.93038,1.00E-09,0.53,0,0,1,0,2
95.74945055,10.56300761,97.36296779,87.29141071,134.9337748,38.01781134,11.48777461,-0.650171527,2.784846391,18.05090367,1.150321922,38.16847113,2.837245224,45619.91035,1.00E-09,0.8,0,0,0,0,0
95.81001221,12.61583448,104.132712,99.83057475,447.8476821,37.84853034,12.68590053,-0.848115657,3.41817726,19.61389079,1.156901522,38.01560977,2.928343002,45419.29282,1.00E-09,0.77,0,0,1,0,2
95.81001221,7.648317557,88.67009668,93.26611447,484.2715232,37.96893604,11.74853348,-0.682097686,2.828147501,17.71569556,1.159757418,38.12320626,2.8432421,45563.47044,1.00E-09,0.8,0,0,0,0,0
47.96630037,71.24018676,217.4913166,173.4320362,423.013245,37.21912673,22.58214882,-1.732786949,7.069354101,31.26452746,1.202842483,37.52101732,3.528757659,44664.19704,1.00E-09,0.65,0,0,1,0,2
48.02686203,255.6891184,506.7264392,182.0203516,298.8410596,36.60311848,42.69728916,-2.263897055,8.877644492,38.9686212,1.200697056,37.18131278,4.446943391,43925.68771,1.00E-09,0.56,0,0,1,0,2
48.02686203,120.2830068,307.2949119,183.1996691,325.3311258,37.02811396,28.05764451,-1.918671811,7.851931599,32.9174144,1.191374275,37.40475245,3.821515682,44434.25256,1.00E-09,0.62,0,0,1,0,2
95.81001221,14.76408149,107.7336516,95.77888052,439.5695364,37.88258624,12.65512857,-0.877421583,3.524297745,19.65524183,1.165062315,38.0491121,2.901871526,45459.81099,1.00E-09,0.77,0,0,1,0,2
47.90573871,37.09767333,149.5837368,141.7630994,185.4304636,37.67777818,15.36909833,-1.193585343,4.853468147,24.42318236,1.165024708,37.88101464,3.099674458,45213.1568,1.00E-09,0.71,0,0,1,0,2
47.96630037,50.3427244,171.7190984,178.7075685,119.205298,37.48387621,18.39026682,-1.462754532,6.068957033,26.12772693,1.168887793,37.72818483,3.288816301,44982.46354,1.00E-09,0.68,0,0,1,0,2
48.08742369,310.3517804,591.8263341,200.7450059,104.3046358,36.29636797,52.45939612,-2.345090179,8.970389934,41.31609991,1.213990015,37.01137722,4.835833797,43558.23812,1.00E-09,0.53,0,0,1,0,2
95.81001221,11.89911843,87.53197073,91.97474307,120.8609272,37.94866251,12.68275665,-0.851836892,3.636912631,20.75598244,1.166617006,38.11526181,2.908869514,45537.15063,1.00E-09,0.77,0,0,1,0,2
